788900879713697792,Bourbon_JP,12
1634901307,Kirin_Company,12
870196197767626753,UdonMarugame,10
966877181308583936,Fields_Fan,8
540559841,RaycopJP,6
1036310905330515970,GoksalIslam,6
333362169,ANIMAX_Japan,5
1372034737,zahbah_hasan765,4
305774740,chongjuhigh,4
1032608244399652864,FactoryFever,4
2915425457,crk_flyer40,3
322350209,plasticolicious,3
1372041865,seyedzehrani765,3
1028671514,ibann115,3
929421667,skasiiiiinul377,3
