2500471426,ArianatorForAL1,5
379702091,perennialmath,3
1045623494489382915,a_swedish1,3
2291248225,Blogdemodeparis,3
3315090815,DaeshAjel,3
3412973787,symbsrn,3
197885106,drewfoster0,3
1034973947647983616,AghataBlu,2
436787877,PhinsCuseYanks,2
1030534658293870592,Marcus04496091,2
981654645314654209,RaphaChini,2
854817727,TheK_Nox,2
48507794,jfostermep,2
968477048300810243,sashaAdele1,2
1009486662362189824,yogakids05,2
