393339671,gusto_official,48
1634901307,Kirin_Company,14
788900879713697792,Bourbon_JP,9
966877181308583936,Fields_Fan,6
1003548517,afhafhamdan_147,5
953001294,ahmedalmazail,4
1032608244399652864,FactoryFever,4
1643421434,WasTheAlpha,4
1230715352,merkuriya22,4
1175340704,charaandas321,4
1013357101207506944,UNIVERSITYOFBA1,3
1344920760,mahna_magrebi23,3
874645410995941379,nw5NPjaVtJZu6ur,3
865233740435300356,MichaelSapir,3
37391313,BEARZBEARZBEARZ,2
