1634901307,Kirin_Company,329
393339671,gusto_official,291
788900879713697792,Bourbon_JP,270
870196197767626753,UdonMarugame,170
966877181308583936,Fields_Fan,97
2316574981,GalaxyMobileJP,68
333362169,ANIMAX_Japan,34
540559841,RaycopJP,29
1064974537064882176,Veronic01232472,27
3190919990,2DimensionsGirl,25
987717478376771590,uberbuyer,25
711964362265731072,Mrsiga3,24
85741735,AmazonHelp,23
3165978977,mrchaki03,22
2930357437,fanza_sns,22
