1634901307,Kirin_Company,42
788900879713697792,Bourbon_JP,27
870196197767626753,UdonMarugame,26
4329267688,DywLX0hX9JGksOq,5
1032608244399652864,FactoryFever,4
2316574981,GalaxyMobileJP,4
3048544857,googuns_lulz,3
791243338254987264,4funjinjja,3
938598629560012801,NataliaFetkevi1,3
1048679275992428546,BluestRayne,3
3165978977,mrchaki03,3
970923833585631232,vousmivoyex,2
957373186819190785,fladoodles5372,2
3606805394,elekmyco,2
955430658641362944,luft_cologne,2
