393339671,gusto_official,4
2316574981,GalaxyMobileJP,4
1059872839053008898,Bs5MquntCeprnF8,3
4040974199,happynest2006,3
993544299500339200,thefrugalforage,3
920239846290964487,BoraBor30893174,3
56334156,MissionaryJapan,3
1728681320,ExposureSystem,3
896538225292054528,xhxcctkr,3
2484284488,wengcookie,3
870818942,Lilirc87,3
2935826345,BcingBrcve,2
24519597,jhrusher,2
235506655,JuanVasco32,2
2696547926,ahorremosagua7,2
